accommodation_id,name,type,address,district,city,grade,rooms,latitude,longitude,telephone,email,website,source,source_file,name_key,all_source_files
ACC001273,PALM GARDEN VILLAGE HOTEL,Classified Hotels( 1-5 Star),"POST 42,PUTTALAM ROAD, PANDULAGAMA, ANURADHAPURA.",Anuradhapura,Madyama Nuwaragam Palatha Pradeshiya Sabawa,THREE,50,8.314734,,,,,official_tourism,Information for Accommodation.csv,palm garden village hotel,Classified Hotels( 1-5 Star).xlsx | Information for Accommodation.csv
ACC001274,PALM GROOVE HOLIDAY INN,Tourist Hotels,"ARUGAMBAY,POTUVIL",Ampara,Ampara,,23,6.837743,,,,,official_tourism,Information for Accommodation.csv,palm groove holiday inn,Information for Accommodation.csv | Tourist Hotels.xlsx
ACC001275,PALM GROVE,Home Stay Units,"07,SIRINIWASA MW,KALUTARA NORTH",Kalutara,Kalutara Pradeshiya Sabha,DELUXE,4,6.597506,,,,,official_tourism,Information for Accommodation.csv,palm grove,Home Stay Units.xlsx | Information for Accommodation.csv
ACC001276,PALM HEAVEN,Bangalows,"STADIUM ROAD, ULHITIYAWA, WENNAPPUWA.",Puttalam,Negombo,DELUXE,3,,,,,,official_tourism,Information for Accommodation.csv,palm heaven,Bungalows.xlsx | Information for Accommodation.csv
ACC001277,PALM PARADISE CABANAS,Tourist Hotels,"GOYAMBOKKA,TANGALLE",Hambantota,Hambantota,,22,6.009518,,,,,official_tourism,Information for Accommodation.csv,palm paradise cabanas,Information for Accommodation.csv | Tourist Hotels.xlsx
ACC001278,PALM STONE RETREAT,Guest Houses,"KOSKANUWALA WATTA,MAHABAGE,KITHULGALA,",Kegalle,Yatiyantota Pradeshiya Sabha,A,6,,,,,,official_tourism,Information for Accommodation.csv,palm stone retreat,Guest Houses.xlsx | Information for Accommodation.csv
ACC001279,PALM VILLAGE HOTEL,Tourist Hotels,"262,OLD COLOMBO RD,USWETAKEIYAWA",Gampaha,Wattala Pradeshiya Sabha,,50,7.034292,,,,,official_tourism,Information for Accommodation.csv,palm village hotel,Information for Accommodation.csv | Tourist Hotels.xlsx
ACC001280,PALMS VILLA,Home Stay Units,"425/10/B, MINUWANGODA ROAD, KADIRANA, NEGOMBO",Gampaha,Katana Pradeshiya Sabha,DELUXE,3,7.1945973,,,,,official_tourism,Information for Accommodation.csv,palms villa,Home Stay Units.xlsx | Information for Accommodation.csv
ACC001281,PALMYRAH HOUSE,Guest Houses,"THALAIMANNARAMA ROAD, KARISAL, MANNAR",Mannar,Jaffna,A,5,9.064469,,,,,official_tourism,Information for Accommodation.csv,palmyrah house,Guest Houses.xlsx | Information for Accommodation.csv
ACC001282,PAMUNUWILA VILLAGE,Guest Houses,"124/2,PAMUNUWILA ROAD,GONAWALA.",Gampaha,Biyagama Pradeshiya Sabha,B,8,,,,,,official_tourism,Information for Accommodation.csv,pamunuwila village,Guest Houses.xlsx | Information for Accommodation.csv
ACC001283,PANAMA GREEN HOUSE,Home Stay Units,"NO 76A, PANAMA WEST",Ampara,Ampara,STANDARD,1,,,,,,official_tourism,Information for Accommodation.csv,panama green house,Home Stay Units.xlsx | Information for Accommodation.csv
ACC001284,PANAMA VILLAGE HOME,Home Stay Units,"WEERA BODHI MAWATHA, PANAMA",Ampara,Ampara,STANDARD,4,,,,,,official_tourism,Information for Accommodation.csv,panama village home,Home Stay Units.xlsx | Information for Accommodation.csv
ACC001285,PANDANUS BEACH RESORT & SPA,Classified Hotels( 1-5 Star),"GALLE ROAD,YALEGAMA,INDURUWA 80510",Galle,Galle,THREE,76,6.3797342,,,,,official_tourism,Information for Accommodation.csv,pandanus beach resort spa,Classified Hotels( 1-5 Star).xlsx | Information for Accommodation.csv
ACC001286,PANDORA LODGE,Home Stay Units,"193/A, SIGIRIYA ROAD, KIBISSA",Matale,Dambulla Pradeshiya Sabha,SUPERIOR,5,,,,,,official_tourism,Information for Accommodation.csv,pandora lodge,Home Stay Units.xlsx | Information for Accommodation.csv
ACC001287,PANORAMA GUEST HOUSE,Guest Houses,"NO.395/11C, MUDITHA MAWATHA, ANURADHAPURA.",Anuradhapura,Anuradhapura,B,5,,,,,,official_tourism,Information for Accommodation.csv,panorama guest house,Guest Houses.xlsx | Information for Accommodation.csv
ACC001288,PANORAMA HOTEL,Guest Houses,"9/3, NAOTUNNA, TALALLA",Matara,Devinuwara Pradeshiya Sabha,A,7,5.946184,,,,,official_tourism,Information for Accommodation.csv,panorama hotel,Guest Houses.xlsx | Information for Accommodation.csv
ACC001289,PANWILA CABANAS,Guest Houses,"CINNAMON NR.030,PANWILA,80240,HIKKADUWA",Galle,Hikkaduwa,C,6,6.132364,,,,,official_tourism,Information for Accommodation.csv,panwila cabanas,Guest Houses.xlsx | Information for Accommodation.csv
ACC001290,PANWILA REST HOUSE,Guest Houses,"PANWILA REST HOUSE,PANWILA",Kandy,Kandy,B,5,7.364177,,,,,official_tourism,Information for Accommodation.csv,panwila rest house,Guest Houses.xlsx | Information for Accommodation.csv
ACC001291,PAPERMOON KUDILS,Guest Houses,"KANAGAR VILLAGE, URANI, POTTUVIL 25",Ampara,Pottuvil,B,20,6.908028,,,,,official_tourism,Information for Accommodation.csv,papermoon kudils,Guest Houses.xlsx | Information for Accommodation.csv
ACC001292,PARADIES HOLIDAY INN,Guest Houses,"539/4,SAMUDRI MAWATHA,MALAWANA,BIYAGAMA",Gampaha,Gampaha,C,8,6.961295,,,,,official_tourism,Information for Accommodation.csv,paradies holiday inn,Guest Houses.xlsx | Information for Accommodation.csv
ACC001293,PARADISE BEACH CLUB,Guest Houses,"140, GUNASIRI NAHIMI MAWATHA, MIRISSA.",Matara,Weligama Pradeshiya Sabha,A,40,5.945335,,,,,official_tourism,Information for Accommodation.csv,paradise beach club,Guest Houses.xlsx | Information for Accommodation.csv
ACC001294,PARADISE BEACH HOTEL,Classified Hotels( 1-5 Star),"NO:289, LEWIS PLACE,NEGOMBO",Gampaha,Gampaha,ONE,61,7.231262,,,,,official_tourism,Information for Accommodation.csv,paradise beach hotel,Classified Hotels( 1-5 Star).xlsx | Information for Accommodation.csv
ACC001295,PARADISE COTTAGE FINN BUNGALOWS,Bangalows,"NO.195 B/1, MEEWALADENIYA, HANDESSA",Kandy,Kandy,SUPERIOR,3,,,,,,official_tourism,Information for Accommodation.csv,paradise cottage finn bungalows,Bungalows.xlsx | Information for Accommodation.csv
ACC001296,PARADISE COVE,Bangalows,"PARADISE COVE, HANWELLA, NILWELLA ROAD, DICKWELLA.",Matara,Dickwella,SUPERIOR,5,,,,,,official_tourism,Information for Accommodation.csv,paradise cove,Bungalows.xlsx | Information for Accommodation.csv
ACC001297,PARADISE HOLIDAY VILLAGE,Classified Hotels( 1-5 Star),"NO. 154/9, PORUTHOTA ROAD, PALANGATHURE, KOCHCHIKADE, NEGOMBO",Gampaha,Negombo,ONE,33,7.2467725,,,,,official_tourism,Information for Accommodation.csv,paradise holiday village,Classified Hotels( 1-5 Star).xlsx | Information for Accommodation.csv
ACC001298,PARADISE INN,Guest Houses,"NO. 238/2, NUWARA ELIYA ROAD, WELIMADA",Badulla,Welimada Pradeshiya Sabha,B,5,,,,,,official_tourism,Information for Accommodation.csv,paradise inn,Guest Houses.xlsx | Information for Accommodation.csv
ACC001299,PARADISE INN-,Guest Houses,"NO 67,GANGABODA ROAD,DELTARA",Colombo,Kesbewa,A,19,,,,,,official_tourism,Information for Accommodation.csv,paradise inn,Guest Houses.xlsx | Information for Accommodation.csv
ACC001300,PARADISE INN,Guest Houses,"NO. 8, DANGOLLA ROAD,PERADENIYA",Kandy,Kandy,A,19,7.269178,,,,,official_tourism,Information for Accommodation.csv,paradise inn,Guest Houses.xlsx | Information for Accommodation.csv
ACC001301,PARADISE KANDY,Bangalows,"195/7A,RICHMOND HILL ESTATE, HEERASSAGALA,KANDY",Kandy,Kandy,DELUXE,5,7.276424,,,,,official_tourism,Information for Accommodation.csv,paradise kandy,Bungalows.xlsx | Information for Accommodation.csv
ACC001302,PARADISE RESORT PASIKUDAH,Tourist Hotels,"COCONUT BOARD ROAD,PASSIKUDHA.",Batticaloa,Batticaloa,,42,,,,,,official_tourism,Information for Accommodation.csv,paradise resort pasikudah,Information for Accommodation.csv | Tourist Hotels.xlsx
ACC001303,PARADISE RESORT,Guest Houses,"15/ 8 A, DANGOLLA ROAD, GATAMBE,KANDY",Kandy,Kandy,C,18,7.270056,,,,,official_tourism,Information for Accommodation.csv,paradise resort,Guest Houses.xlsx | Information for Accommodation.csv
ACC001304,PARADISE REST,Guest Houses,"NO. 76, REST HOUSE ROAD, NIKAWERATIYA.",Kurunegala,Nikaweratiya Pradeshiya Sabha,B,14,7.751355,,,,,official_tourism,Information for Accommodation.csv,paradise rest,Guest Houses.xlsx | Information for Accommodation.csv
ACC001305,PARADISE ROAD THE VILLA BENTOTA,Boutique Villas,"138/18, GALLE ROAD,BENTOTA",Galle,Bentota Pradeshiya Sabha,,8,6.411732,,,,,official_tourism,Information for Accommodation.csv,paradise road the villa bentota,Boutique Villas.xlsx | Information for Accommodation.csv
ACC001306,PARADISE ROAD TINTAGEL COLOMBO,Boutique Hotels,"NO.65, ROSMEAD PLACE,COLOMBO 07",Colombo,Colombo Divisional Secretariat,,10,6.915033,,,,,official_tourism,Information for Accommodation.csv,paradise road tintagel colombo,Boutique Hotels.xlsx | Information for Accommodation.csv
ACC001307,PARAISO HOME STAY,Home Stay Units,"TEMPLE ROAD,KITHAL-ELLA,ELLA",Badulla,Ella Pradeshiya Sabha,STANDARD,1,7.863201,,,,,official_tourism,Information for Accommodation.csv,paraiso home stay,Home Stay Units.xlsx | Information for Accommodation.csv
ACC001308,PARISARE,Home Stay Units,"97/3,ROSMEAD PLACE,COLOMBO 7",Colombo,Colombo,STANDARD,1,6.906528,,,,,official_tourism,Information for Accommodation.csv,parisare,Home Stay Units.xlsx | Information for Accommodation.csv
ACC001309,PARK VIEW HOLIDAY RESORT,Guest Houses,"NO. 03, SITHULPAUWA ROAD, KATARAGAMA",Moneragala,,B,11,,,,,,official_tourism,Information for Accommodation.csv,park view holiday resort,Guest Houses.xlsx | Information for Accommodation.csv
ACC001310,PASLA HOTEL,Guest Houses,"NO 47, MAIN STREET, ELLA",Badulla,Ella Pradeshiya Sabha,B,8,,,,,,official_tourism,Information for Accommodation.csv,pasla hotel,Guest Houses.xlsx | Information for Accommodation.csv
ACC001311,PASMEEGODA ESTATE BUNGALOW,Bangalows,"PASMEEGODA ESTATE, KOHOLANA, KALUTARA",Kalutara,Kalutara Pradeshiya Sabha,STANDARD,4,6.588994,,,,,official_tourism,Information for Accommodation.csv,pasmeegoda estate bungalow,Bungalows.xlsx | Information for Accommodation.csv
ACC001312,PASSI BAY HOTEL,Tourist Hotels,"103,PASSIKUDAH ROAD,PASSIKUDAH,VALACHCHENA.",Batticaloa,Batticaloa,,22,7.921889,,,,,official_tourism,Information for Accommodation.csv,passi bay hotel,Information for Accommodation.csv | Tourist Hotels.xlsx
ACC001313,PASSI VILLAS PASSIKUDAH,Tourist Hotels,"NO 12, LAND SIDE, KALKUDAH, PASSIKUDAH",Batticaloa,Kalkudha,,50,7.9258409,,,,,official_tourism,Information for Accommodation.csv,passi villas passikudah,Information for Accommodation.csv | Tourist Hotels.xlsx
ACC001314,PAVILION RESIDENCE,Home Stay Units,"170/6 & 170/7, ROBERT GUNAWARDENA MAWATHA, BATTARAMULLA",Colombo,Colombo,SUPERIOR,5,6.9004455,,,,,official_tourism,Information for Accommodation.csv,pavilion residence,Home Stay Units.xlsx | Information for Accommodation.csv
ACC001315,PAWANA RESTAURANT AND GUEST HOUSE,Guest Houses,"NO 90/2, WISHWAKALA ROAD,WISHWAKALAWA,PILIYANDALA",Colombo,Kesbewa,B,7,,,,,,official_tourism,Information for Accommodation.csv,pawana restaurant and guest house,Guest Houses.xlsx | Information for Accommodation.csv
ACC001316,PEACE HAVEN RESORTS LIMITED,Bangalows,"GOYAMBOKKA, TANGALLE.",Hambantota,Tangalle Pradeshiya Sabha,DELUXE,3,,,,,,official_tourism,Information for Accommodation.csv,peace haven resorts limited,Bungalows.xlsx | Information for Accommodation.csv
ACC001317,PEACE HEAVEN INN,Guest Houses,"NO. 18, PEELIPOTHAGAMA ROAD, BADULLA",Badulla,Badulla,B,7,,,,,,official_tourism,Information for Accommodation.csv,peace heaven inn,Guest Houses.xlsx | Information for Accommodation.csv
ACC001318,PEACE HEAVEN RESORT,Home Stay Units,"KADURUPOKUNE VILLAGE, GOYAMBOKKA,82200 TANGALLE.",Kandy,Kandy,STANDARD,4,7.3033077,,,,,official_tourism,Information for Accommodation.csv,peace heaven resort,Home Stay Units.xlsx | Information for Accommodation.csv
ACC001319,PEACE HEAVEN,Rented Apartments,"NO.26/672, PARADISE GATE, KALUTARA SOUTH.",Kalutara,Kalutara Pradeshiya Sabha,STANDARD,2,,,,,,official_tourism,Information for Accommodation.csv,peace heaven,Information for Accommodation.csv | Rented Apartments.xlsx
ACC001320,PEACOCK BEACH HOTEL LTD,Tourist Hotels,"TISSA ROAD,HAMBANTOTA",Hambantota,Hambantota,,111,6.133387,,,,,official_tourism,Information for Accommodation.csv,peacock beach hotel ltd,Information for Accommodation.csv | Tourist Hotels.xlsx
ACC001321,PEACOCK RESIDENCE,Bangalows,"NIDANGALA WATTE, MALIGATENNA, 5 ELA, SHRAWASTIPURA",Anuradhapura,Anuradhapura,STANDARD,5,8.308446,,,,,official_tourism,Information for Accommodation.csv,peacock residence,Bungalows.xlsx | Information for Accommodation.csv
ACC001322,PEARL CITY HOTEL,Tourist Hotels,"NO.17,BAUDDHALOKA MAWATHA,COLOMBO 04.",Colombo,Colombo,,69,6.895633,,,,,official_tourism,Information for Accommodation.csv,pearl city hotel,Information for Accommodation.csv | Tourist Hotels.xlsx
ACC001323,PEARL CLIFF HOTEL,Guest Houses,"NO.25C, BROWNS HILL, MATARA",Matara,Matara,A,10,5.942197,,,,,official_tourism,Information for Accommodation.csv,pearl cliff hotel,Guest Houses.xlsx | Information for Accommodation.csv
ACC001324,PEARL GRAND HOTEL,Classified Hotels( 1-5 Star),"#09,EDWARD LANE,COLOMBO 03.",Colombo,Colombo,ONE,90,6.8961858,,,,,official_tourism,Information for Accommodation.csv,pearl grand hotel,Classified Hotels( 1-5 Star).xlsx | Information for Accommodation.csv
ACC001325,PEARL INN GUEST HOUSE,Guest Houses,"POWER HOUSE LANE,MANALKUDIERAPPU,MULLAITIVU",Mullaitivu,Vavuniya,B,5,,,,,,official_tourism,Information for Accommodation.csv,pearl inn guest house,Guest Houses.xlsx | Information for Accommodation.csv
ACC001326,PEARL OCEAN APARTMENT,Rented Apartments,"APARTMENT NO. 4/1 (FORTH FLOOR),NO. 28 RAMAKRISHNA ROAD, WELLAWATTA,COLOMBO 6",Colombo,Dehiwala-Mount Lavinia,SUPERIOR,4,,,,,,official_tourism,Information for Accommodation.csv,pearl ocean apartment,Information for Accommodation.csv | Rented Apartments.xlsx
ACC001327,PEARL OCEANIC RESORT,Guest Houses,"10/1,WARD NO 03,SAMPALTHIVU,TRINCOMALEE",Trincomalee,Trincomalee,A,8,8.636459,,,,,official_tourism,Information for Accommodation.csv,pearl oceanic resort,Guest Houses.xlsx | Information for Accommodation.csv
ACC001328,PEARL RICH HOTEL & BANQUET HALL,Guest Houses,"NO.727,COLOMBO ROAD,KADUGANNAWA",Kandy,Yatinuwara Pradeshiya Sabha,B,5,7.261431,,,,,official_tourism,Information for Accommodation.csv,pearl rich hotel banquet hall,Guest Houses.xlsx | Information for Accommodation.csv
ACC001329,PEARL'S HOME STAY,Home Stay Units,"MEDICAL CENTER, ANDIAMBALAMA",Gampaha,Dawamottawa,STANDARD,1,,,,,,official_tourism,Information for Accommodation.csv,pearl s home stay,Home Stay Units.xlsx | Information for Accommodation.csv
ACC001330,PEGASUS REEF HOTEL,Classified Hotels( 1-5 Star),"P.O.BOX. 02, HENDALA, WATTALA",Gampaha,Gampaha,FOUR,140,6.999892,,,,,official_tourism,Information for Accommodation.csv,pegasus reef hotel,Classified Hotels( 1-5 Star).xlsx | Information for Accommodation.csv
ACC001331,PELWEHERA VILLAGE RESORT,Tourist Hotels,"BULAGALA JUNCTION,PELWEHERA,DAMBULLA.",Matale,Dambulla Pradeshiya Sabha,,16,7.903622,,,,,official_tourism,Information for Accommodation.csv,pelwehera village resort,Information for Accommodation.csv | Tourist Hotels.xlsx
ACC001332,PENARA HOTEL AND RESTAURANT,Guest Houses,"NO.779,WARAGODA ROAD, KELANIYA.",Gampaha,Kelaniya Pradeshiya Sabha,B,10,,,,,,official_tourism,Information for Accommodation.csv,penara hotel and restaurant,Guest Houses.xlsx | Information for Accommodation.csv
ACC001333,PENT HOUSE ON THE ROCK,Home Stay Units,"JAKOTUWA, YADDEHIMULLA RD, UNAWATUNA",Galle,Habaraduwa,DELUXE,4,6.0104782,,,,,official_tourism,Information for Accommodation.csv,pent house on the rock,Home Stay Units.xlsx | Information for Accommodation.csv
ACC001334,PERERA HOME,Bangalows,"133, 16TH LANE,LAKE CITY HOME, JA ELA",Gampaha,Gampaha,SUPERIOR,3,7.166809,,,,,official_tourism,Information for Accommodation.csv,perera home,Bungalows.xlsx | Information for Accommodation.csv
ACC001335,PIGEON ISLAND BEACH HOTEL,Classified Hotels( 1-5 Star),"11TH MILE POST, NILAVELI, TRINCOMALEE.",Trincomalee,Trincomalee,TWO,38,8.712216,,,,,official_tourism,Information for Accommodation.csv,pigeon island beach hotel,Classified Hotels( 1-5 Star).xlsx | Information for Accommodation.csv
ACC001336,PIGEON ISLAND VIEW GUEST HOUSE,Guest Houses,"9TH MILE POST,NILAVELI",Trincomalee,Trincomalee,A,12,8.686514,,,,,official_tourism,Information for Accommodation.csv,pigeon island view guest house,Guest Houses.xlsx | Information for Accommodation.csv
ACC001337,PILLAIAR INN AND PILLAIAR STORES,Guest Houses,"NO. 31, MANIPAY ROAD, JAFFNA",Jaffna,Jaffna,A,22,9.670069,,,,,official_tourism,Information for Accommodation.csv,pillaiar inn and pillaiar stores,Guest Houses.xlsx | Information for Accommodation.csv
ACC001338,PINE STUDIO,Rented Apartments,"15/3, ASHLEY HILLS RESIDENCIES, LADY MACCULUM DRIVE, NUWARA ELIYA",Nuwara Eliya,Nuwara Eliya,DELUXE,1,6.976232,,,,,official_tourism,Information for Accommodation.csv,pine studio,Information for Accommodation.csv | Rented Apartments.xlsx
ACC001339,PINE VILLAGE GUEST HOUSE,Guest Houses,"VELEGAMA, UVA - THANNA",Badulla,Haldummulla Pradeshiya Sabha,A,10,,,,,,official_tourism,Information for Accommodation.csv,pine village guest house,Guest Houses.xlsx | Information for Accommodation.csv
ACC001340,PITTANIYA VILLA,Bangalows,"37/14, DAMRUWAN MAWATHA, MIHIRIPENNA, THALPE, GALLE",Galle,Habaraduwa,DELUXE,3,6.001739,,,,,official_tourism,Information for Accommodation.csv,pittaniya villa,Bungalows.xlsx | Information for Accommodation.csv
ACC001341,PIYASA,Home Stay Units,"88/2, 14TH LANE, I.JOTHIPALA MAWATHA, PITTUGALA, MALABE.",Colombo,Kaduwela Pradeshiya Sabha,SUPERIOR,3,,,,,,official_tourism,Information for Accommodation.csv,piyasa,Home Stay Units.xlsx | Information for Accommodation.csv
ACC001342,PJ HOTEL,Guest Houses,"AVARNKAL JUNCTION,ACTCHUWELY SOUTH,ACTCHWELY,JAFFNA",Jaffna,Jaffna,A,19,,,,,,official_tourism,Information for Accommodation.csv,pj hotel,Guest Houses.xlsx | Information for Accommodation.csv
ACC001343,PLANTAGE,Bangalows,"PALLIWASAL PADUWA, KOTTANTIVE",Puttalam,Kalpitiya Pradeshiya Sabha,STANDARD,4,,,,,,official_tourism,Information for Accommodation.csv,plantage,Bungalows.xlsx | Information for Accommodation.csv
ACC001344,PLANTATION HOTEL,Guest Houses,"NO. 250,KALUKOHUTHENNA,KITHULGALA",Kegalle,Yatiyantota Pradeshiya Sabha,A,12,,,,,,official_tourism,Information for Accommodation.csv,plantation hotel,Guest Houses.xlsx | Information for Accommodation.csv
ACC001345,PLANTATION INN,Home Stay Units,"NO.1/73,DANKALAPUWA WATTA,KAPPARATHOTA,WELIGAMA",Matara,Weligama Pradeshiya Sabha,STANDARD,3,,,,,,official_tourism,Information for Accommodation.csv,plantation inn,Home Stay Units.xlsx | Information for Accommodation.csv
ACC001346,PLANTATION RETREAT,Home Stay Units,"PLANTATION RETREAT ELLEPOLA ESTATE,PATANPAHA,WATTEGAMA",Kandy,Kandy,STANDARD,4,7.3493442,,,,,official_tourism,Information for Accommodation.csv,plantation retreat,Home Stay Units.xlsx | Information for Accommodation.csv
ACC001347,PLANTATION VILLA,Bangalows,"PLANTATION VILLA, WATTALAYA WATTE, NEHINNA, DODANGODA",Kalutara,Kalutara Pradeshiya Sabha,DELUXE,8,6.548825,,,,,official_tourism,Information for Accommodation.csv,plantation villa,Bungalows.xlsx | Information for Accommodation.csv
ACC001348,PLANTERS BUNGALOW,Bangalows,"10 MILE POST, UVA- KARADAGOLLA, ELLA",Badulla,Ella Pradeshiya Sabha,DELUXE,6,6.831055,,,,,official_tourism,Information for Accommodation.csv,planters bungalow,Bungalows.xlsx | Information for Accommodation.csv
ACC001349,PLATINUM-1,Tourist Hotels,"NO 1, BAGATALLE ROAD, COLOMBO 03",Colombo,Colombo,,40,6.900651,,,,,official_tourism,Information for Accommodation.csv,platinum 1,Information for Accommodation.csv | Tourist Hotels.xlsx
ACC001350,PLATINUM RESORT,Guest Houses,"NEW KANDY ROAD,NELUMKULAMA,ANURADHAPURA",Anuradhapura,Anuradhapura,A,6,,,,,,official_tourism,Information for Accommodation.csv,platinum resort,Guest Houses.xlsx | Information for Accommodation.csv
ACC001351,PLEASURE ISLAND HOME STAY,Home Stay Units,"HOTEL PLEASURE ISLAND,RESERVEIR ROAD,DAMBULLA.",Matale,Dambulla Pradeshiya Sabha,STANDARD,5,7.8723783,,,,,official_tourism,Information for Accommodation.csv,pleasure island home stay,Home Stay Units.xlsx | Information for Accommodation.csv
ACC001352,PLEDGE 3,Tourist Hotels,"NO:03,ETHTHUKALA,NEGOMBO",Gampaha,Gampaha,,14,7.236222401,,,,,official_tourism,Information for Accommodation.csv,pledge 3,Information for Accommodation.csv | Tourist Hotels.xlsx
